PCDate,PCTime,MEActFOCons,MESFOC_nmile,MERpm,MEShaftPow,ShipSpdToWater,SpdStd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,Latitude,Longitude,Uwind,Vwind,AirTemperature,WindGust,WaveDirection,WavePeriod,SWTemperture,SwellHeight,WaveHeight
2020-08-24,14:16:29,475.7000732,36.32950592,62,2529,13.1,0.077459666924148,0.17,3.63,6.045,-6.322594643,6.5,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:16:39,460.6725464,35.15367889,61,2418,13.1,0.077459666924148,-0.59,3.41,6.025,-8.065587997,6.6,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:16:49,479.163147,36.91776276,61,2607,13.1,0.0894427190999912,-0.28,3.21,6.165,-8.065587997,5.7,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:17:01,479.8151245,36.13833237,62,2519,13.0,0.077459666924148,0.18,3.71,5.995,-7.240659714,3.8,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:17:11,469.3337402,35.90189362,62,2465,13.0,0.077459666924148,-0.01,3.43,6.105,-5.510972023,3.0,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:17:22,474.7470703,36.51900482,62,2553,13.0,0.0632455532033673,-0.27,3.36,6.11,-5.510972023,4.0,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:17:34,465.6004028,35.84047318,62,2529,13.0,0.0447213595499956,0.38,3.57,5.955,-5.510972023,3.3,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:17:44,476.4320679,36.55464172,62,2515,13.0,0.0,-0.2,3.97,5.895,-5.510972023,1.9,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:17:54,468.762207,36.11311722,61,2471,13.0,0.0,-0.47,3.77,5.875,-7.240659714,1.0,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:18:06,468.8797607,36.0355835,61,2521,13.0,0.0,-0.47,3.28,6.18,-7.240659714,0.8,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:18:16,474.7163086,36.55439758,62,2456,13.0,0.0,-0.29,3.5,6.08,-5.510972023,0.4,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:18:26,478.2056274,36.64169693,62,2619,13.0,0.0,-0.35,3.53,6.135,-7.240659714,0.3,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:18:37,459.0749512,35.35303497,62,2397,13.0,0.0,-0.32,3.62,5.9,-5.510972023,2.7,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:18:49,482.9595947,37.08903122,62,2716,13.0,0.0,0.06,3.57,6.065,-5.510972023,3.6,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:18:59,445.0161133,34.23200989,61,2335,13.0,0.0,-0.39,3.53,5.955,-7.240659714,3.3,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:19:09,488.7966309,37.65557098,62,2677,13.0,0.0,-0.07,3.18,6.27,-5.510972023,5.6,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:19:21,465.5217285,35.64180756,62,2551,13.0,0.0,-0.06,4.07,5.935,-5.510972023,7.6,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:19:31,471.8482056,36.07440186,61,2434,13.1,0.0447213595499956,-0.06,3.84,5.86,-8.065587997,7.1,35.41,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:19:41,475.2797852,36.2334938,61,2538,13.1,0.0632455532033673,0.12,3.56,6.12,-8.065587997,6.6,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:19:53,458.7653809,35.57511902,61,2377,13.0,0.0632455532033673,-0.58,3.46,6.02,-7.240659714,4.5,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:20:04,475.5794678,36.51415634,61,2543,13.0,0.0632455532033673,-0.23,3.15,6.205,-7.240659714,1.8,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:20:14,463.102417,35.64987564,61,2408,13.0,0.0632455532033673,-0.05,3.86,5.82,-7.240659714,0.7,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:20:24,487.0147095,37.59680557,62,2700,13.0,0.0447213595499956,-0.44,3.3,6.11,-5.510972023,0.2,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:20:36,473.8526611,36.45020294,61,2560,13.0,0.0,-0.15,3.92,5.93,-7.240659714,3.6,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:20:46,477.4611816,36.72310638,61,2392,13.0,0.0,-0.46,3.64,5.9,-5.510972023,4.3,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:20:56,491.9283447,37.84064102,62,2680,13.0,0.0,0.28,3.61,6.175,-5.510972023,2.3,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:21:08,480.6538086,37.30825806,61,2397,12.9,0.0447213595499956,-0.26,4.15,5.795,-6.415731907,3.5,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:21:19,492.387207,38.16955185,62,2663,12.9,0.0632455532033673,-0.04,2.8,6.39,-4.699348927,6.3,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:21:29,475.4356079,36.56422806,62,2495,13.0,0.0632455532033673,-0.17,3.29,6.255,-5.510972023,5.7,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:21:41,475.9987793,36.74438477,61,2482,13.0,0.0632455532033673,-0.4,3.82,5.84,-7.240659714,2.9,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:21:51,484.7391968,37.27003479,61,2558,13.0,0.0632455532033673,-0.02,3.57,6.125,-7.240659714,1.2,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:22:01,466.9866333,36.56974411,62,2465,12.9,0.0632455532033673,-0.31,4.05,5.845,-4.699348927,0.7,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:22:11,492.7521362,38.15757751,62,2771,12.9,0.0632455532033673,-0.27,3.38,6.2,-4.699348927,0.3,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:22:23,467.4912109,36.20968246,61,2380,12.9,0.077459666924148,-0.14,3.22,6.17,-6.415731907,0.7,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:22:33,488.6188965,38.20001221,62,2666,12.8,0.1183215956619919,0.27,3.38,6.01,-3.887726068,0.5,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:22:44,471.0606689,36.63811111,61,2436,12.8,0.1483239697419127,-0.6,3.85,6.035,-5.590803623,0.5,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:22:56,485.2328491,37.90881729,61,2518,12.8,0.1673320053068145,-0.67,3.57,5.955,-5.590803623,2.7,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:23:06,477.9454346,37.23408127,62,2606,12.8,0.1843908891458571,0.0,3.72,6.09,-3.887726068,5.9,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:23:16,464.8134766,36.35871887,61,2390,12.8,0.1999999999999993,-0.53,3.31,5.985,-5.590803623,6.3,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:23:28,472.0230103,37.06406403,62,2599,12.8,0.1999999999999993,-0.08,2.94,6.27,-3.887726068,4.6,35.42,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:23:38,469.1577759,36.05069351,61,2453,13.0,0.1788854381999825,-0.3,4.09,5.855,-7.240659714,5.0,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:23:48,478.1050415,36.77028656,62,2604,13.0,0.1549193338482961,-0.6,3.53,5.955,-5.510972023,4.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:24:00,470.7261963,36.14104843,62,2483,13.0,0.1264911064067347,0.12,3.71,6.045,-5.510972023,3.5,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:24:10,476.998291,36.71107483,62,2472,13.0,0.0894427190999912,-0.14,3.84,5.93,-5.510972023,4.9,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:24:21,473.0914917,36.33231735,62,2448,13.0,0.0,-0.31,3.44,6.1,-5.510972023,4.4,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:24:31,472.107666,36.33048248,61,2554,13.0,0.0,-0.28,3.72,6.03,-7.240659714,3.0,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:24:43,481.6552124,37.28779984,62,2577,12.9,0.0447213595499956,0.03,3.63,6.085,-4.699348927,1.3,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:24:53,457.1056519,35.43454742,61,2366,12.9,0.0632455532033673,-0.22,4.05,5.865,-6.415731907,3.8,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:25:03,487.2811279,37.83895493,62,2683,12.9,0.077459666924148,-0.41,3.09,6.215,-4.699348927,5.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:25:15,463.4016724,35.73387527,62,2371,12.9,0.0894427190999912,0.09,3.74,6.08,-4.699348927,5.1,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:25:25,477.7890625,37.40125656,61,2452,12.8,0.1264911064067347,-0.32,3.31,6.025,-5.590803623,3.9,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:25:36,493.8689575,37.50322723,62,2614,12.8,0.1483239697419127,-0.27,3.83,5.995,-3.887726068,4.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:25:48,486.8354492,37.76595688,62,2554,12.9,0.1483239697419127,-0.6,3.73,5.895,-4.699348927,5.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:25:58,483.5115967,37.50512314,62,2597,12.9,0.1483239697419127,-0.1,3.37,6.015,-4.699348927,5.7,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:26:08,478.4319458,37.08132172,61,2529,12.9,0.1483239697419127,-0.01,3.71,6.065,-6.415731907,5.3,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:26:18,475.7543945,37.014534,62,2494,12.9,0.1264911064067347,-0.19,3.56,5.99,-4.699348927,5.4,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:26:30,479.1101685,37.14032364,62,2549,12.9,0.0999999999999996,-0.37,3.5,6.1,-4.699348927,5.8,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:26:40,464.2318726,35.94233704,61,2489,12.9,0.0999999999999996,-0.19,3.53,5.985,-6.415731907,3.8,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:26:51,488.8187256,37.91421127,62,2519,12.9,0.0999999999999996,-0.29,3.27,6.095,-4.699348927,1.3,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:27:02,476.461731,36.4294281,62,2583,12.9,0.0999999999999996,-0.43,3.14,6.24,-4.699348927,0.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:27:13,460.5498047,35.71369171,61,2356,12.9,0.0999999999999996,-0.31,3.93,5.835,-6.415731907,0.5,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:27:23,484.7046509,37.295578,61,2577,13.0,0.0894427190999912,-0.36,3.13,6.215,-7.240659714,0.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:27:35,471.0418091,36.26425552,61,2485,13.0,0.077459666924148,0.03,3.29,6.125,-7.240659714,0.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:27:45,472.3654785,36.38559723,62,2559,13.0,0.0632455532033673,-0.2,3.88,5.93,-5.510972023,3.6,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:27:55,474.6757813,36.7993927,62,2689,13.0,0.0447213595499956,-0.39,3.66,6.07,-5.510972023,5.9,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:28:05,473.2163696,35.56981277,61,2392,12.9,0.0447213595499956,-0.11,3.48,5.98,-6.415731907,6.3,35.43,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:28:17,487.8756714,37.76019287,62,2605,12.9,0.0632455532033673,-0.17,3.44,6.14,-4.699348927,6.3,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:28:28,470.7681274,36.45459366,61,2402,12.9,0.077459666924148,-0.32,3.88,5.88,-6.415731907,6.1,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:28:38,502.760437,39.1267128,62,2704,12.9,0.0894427190999912,-0.07,3.3,6.21,-4.699348927,5.9,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:28:50,474.6361084,36.51047134,61,2427,13.0,0.0894427190999912,-0.01,3.85,5.975,-7.240659714,6.2,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:29:00,481.4876099,37.22716522,62,2647,13.0,0.077459666924148,-0.17,3.69,5.875,-5.510972023,5.9,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:29:10,480.3900146,37.23953629,62,2439,12.9,0.077459666924148,0.18,3.59,6.185,-4.699348927,6.1,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:29:22,477.5438232,37.01986313,61,2395,12.9,0.077459666924148,-0.53,3.54,5.92,-6.415731907,5.9,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:29:32,503.859375,39.06578827,62,2755,12.9,0.077459666924148,-0.23,3.09,6.195,-4.699348927,5.7,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:29:42,461.1323853,35.71570969,61,2403,12.9,0.0894427190999912,-0.23,4.03,5.805,-6.415731907,5.6,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:29:54,492.6881714,38.00054169,62,2621,13.0,0.0894427190999912,-0.07,3.17,6.235,-5.510972023,5.8,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:30:05,501.4226685,38.50826645,62,2764,13.0,0.077459666924148,0.43,3.04,6.28,-5.510972023,4.7,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:30:15,471.5439453,36.23933411,61,2453,13.0,0.0632455532033673,-0.26,4.07,5.835,-7.240659714,3.0,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:30:25,504.7064209,38.67868423,62,2634,13.0,0.0447213595499956,-0.09,3.23,6.215,-5.510972023,3.1,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:30:37,482.0599976,36.77311707,61,2441,13.0,0.0,-0.38,3.81,5.975,-7.240659714,5.3,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:30:47,481.798645,37.12561417,62,2507,13.0,0.0,-0.24,3.06,6.17,-5.510972023,5.7,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:30:57,489.0964355,37.3993454,62,2627,13.0,0.0,0.25,3.0,6.35,-7.240659714,5.3,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:31:09,648.4619141,51.86628723,61,2380,13.0,0.0,-0.26,4.27,5.695,-7.240659714,6.3,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:31:20,-102.2938538,-9.286849022,62,2674,13.0,0.0,0.16,3.38,6.09,-5.510972023,6.6,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:31:30,332.3922119,25.1408596,61,2408,13.0,0.0,-0.03,3.91,5.965,-7.240659714,6.8,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:31:42,381.6338501,29.08935547,62,2629,13.1,0.0447213595499956,-0.41,4.05,5.865,-6.322594643,6.1,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:31:52,422.3331299,31.58078194,61,2426,13.1,0.0632455532033673,0.14,3.24,6.15,-8.065587997,6.0,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:32:02,475.1584473,36.33973694,62,2519,13.1,0.077459666924148,0.23,3.54,6.06,-6.322594643,6.4,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:32:12,477.8546143,36.19514465,61,2535,13.1,0.0894427190999912,-0.41,3.56,5.99,-8.065587997,7.0,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:32:24,479.6153564,36.61185837,61,2384,13.1,0.0999999999999996,-0.1,3.11,6.145,-8.065587997,6.7,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:32:34,495.2137451,37.742939,62,2597,13.1,0.0999999999999996,-0.32,4.09,5.915,-6.322594643,6.5,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:32:45,469.0174561,36.08736801,61,2363,13.0,0.0894427190999912,0.23,3.17,6.075,-7.240659714,6.9,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
2020-08-24,14:32:57,486.489624,37.47447968,61,2416,13.0,0.077459666924148,-0.11,3.38,6.14,-7.240659714,7.2,35.44,123.07,-0.7311231218405857,8.84357636744679,301.213363352451,10.594402861992076,101.13040806886148,5.783425849650392,300.9201689438372,1.062550770176446,1.0077357144102776
